date,site,mean_daily_temp_c,max_daily_temp_c,min_daily_temp_c,daily_temp_c_range,two_week_temp_rollavg,season
2022-06-29T00:00:00Z,S3_terra,16.4825,21.56888888888889,11.041111111111112,10.527777777777777,14.025654761904763,winter
2022-06-29T00:00:00Z,S3_agua,14.113611111111112,19.187222222222225,9.767777777777779,9.419444444444446,12.235502645502647,winter
2022-06-30T00:00:00Z,S3_terra,15.441805555555556,20.615000000000002,13.07611111111111,7.538888888888891,14.20561507936508,winter
2022-06-30T00:00:00Z,S3_agua,13.742962962962963,16.046111111111113,10.747777777777776,5.298333333333337,12.558888888888891,winter
2022-07-01T00:00:00Z,S3_terra,12.2675,18.14,5.9622222222222225,12.177777777777777,14.092400793650796,winter
2022-07-01T00:00:00Z,S3_agua,10.47351851851852,15.56888888888889,5.14111111111111,10.42777777777778,12.5530753968254,winter
2022-07-02T00:00:00Z,S3_terra,13.520833333333336,20.32888888888889,5.9622222222222225,14.366666666666667,13.993640873015876,winter
2022-07-02T00:00:00Z,S3_agua,11.212037037037039,17.665,5.450000000000001,12.214999999999998,12.311613756613758,winter
2022-07-03T00:00:00Z,S3_terra,14.384583333333335,21.282222222222227,7.381111111111112,13.901111111111115,14.092271825396827,winter
2022-07-03T00:00:00Z,S3_agua,11.453055555555556,17.475,6.471111111111113,11.003888888888888,12.218670634920638,winter
2022-07-04T00:00:00Z,S3_terra,13.33986111111111,19.757777777777775,6.267777777777776,13.489999999999998,14.100853174603177,winter
2022-07-04T00:00:00Z,S3_agua,10.548981481481482,16.807777777777776,5.243888888888889,11.563888888888886,12.086607142857146,winter
2022-07-05T00:00:00Z,S3_terra,12.817777777777778,19.47222222222222,5.450000000000001,14.02222222222222,13.988263888888891,winter
2022-07-05T00:00:00Z,S3_agua,10.161851851851853,17.093888888888888,4.415000000000002,12.678888888888885,11.945674603174606,winter
2022-07-06T00:00:00Z,S3_terra,12.714583333333334,19.47222222222222,5.243888888888889,14.228333333333332,13.78983134920635,winter
2022-07-06T00:00:00Z,S3_agua,10.1775,16.90277777777778,4.415000000000002,12.487777777777776,11.769603174603176,winter
2022-07-07T00:00:00Z,S3_terra,13.526250000000001,20.615000000000002,6.471111111111113,14.143888888888888,13.679414682539685,winter
2022-07-07T00:00:00Z,S3_agua,10.869351851851853,17.093888888888888,5.243888888888889,11.849999999999998,11.684451058201061,winter
2022-07-08T00:00:00Z,S3_terra,13.561250000000001,20.23388888888889,6.775,13.458888888888891,13.667380952380954,winter
2022-07-08T00:00:00Z,S3_agua,11.49638888888889,17.093888888888888,5.9622222222222225,11.131666666666664,11.714510582010584,winter
2022-07-09T00:00:00Z,S3_terra,13.220833333333335,18.616111111111113,7.28,11.336111111111112,13.689285714285717,winter
2022-07-09T00:00:00Z,S3_agua,12.183333333333334,17.18888888888889,6.877222222222222,10.311666666666667,11.73256613756614,winter
2022-07-10T00:00:00Z,S3_terra,14.787777777777778,20.423888888888893,8.082222222222224,12.341666666666669,13.772093253968254,winter
2022-07-10T00:00:00Z,S3_agua,12.23425925925926,18.044999999999998,6.97777777777778,11.067222222222219,11.674794973544977,winter
2022-07-11T00:00:00Z,S3_terra,14.063055555555557,20.710000000000004,6.877222222222222,13.832777777777782,13.890972222222222,winter
2022-07-11T00:00:00Z,S3_agua,11.742685185185186,20.32888888888889,5.7572222222222225,14.571666666666669,11.625608465608467,winter
2022-07-12T00:00:00Z,S3_terra,15.197500000000002,22.14222222222222,7.982777777777778,14.159444444444443,13.951865079365081,winter
2022-07-12T00:00:00Z,S3_agua,14.06638888888889,20.996111111111116,7.481111111111112,13.515000000000004,11.748280423280425,winter
2022-07-13T00:00:00Z,S3_terra,15.13861111111111,15.472777777777777,14.70888888888889,0.7638888888888875,13.855873015873017,winter
2022-07-13T00:00:00Z,S3_agua,14.772314814814816,15.282222222222224,14.517222222222223,0.7650000000000006,11.79533068783069,winter
2022-07-14T00:00:00Z,S3_terra,16.25625,19.47222222222222,13.846111111111112,5.6261111111111095,13.91404761904762,winter
2022-07-14T00:00:00Z,S3_agua,15.088611111111112,16.712777777777777,13.26888888888889,3.4438888888888872,11.891448412698415,winter
2022-07-15T00:00:00Z,S3_terra,15.227500000000001,19.94777777777778,9.176111111111114,10.771666666666667,14.125476190476192,winter
2022-07-15T00:00:00Z,S3_agua,13.111018518518518,19.47222222222222,8.282222222222224,11.189999999999998,12.079841269841271,winter
2022-07-16T00:00:00Z,S3_terra,15.945694444444445,21.66388888888889,10.357222222222223,11.306666666666668,14.298680555555558,winter
2022-07-16T00:00:00Z,S3_agua,14.173703703703705,20.423888888888893,9.571111111111112,10.852777777777781,12.291388888888891,winter
2022-07-17T00:00:00Z,S3_terra,18.207777777777782,24.737777777777783,11.431111111111113,13.30666666666667,14.571765873015876,winter
2022-07-17T00:00:00Z,S3_agua,15.01388888888889,18.80611111111111,10.846111111111114,7.959999999999997,12.54573412698413,winter
2022-07-18T00:00:00Z,S3_terra,16.09263888888889,16.90277777777778,15.187222222222225,1.7155555555555537,14.768392857142858,winter
2022-07-18T00:00:00Z,S3_agua,15.997962962962964,16.807777777777776,15.187222222222225,1.6205555555555513,12.93494708994709,winter
2022-07-19T00:00:00Z,S3_terra,17.5925,20.805,15.66388888888889,5.14111111111111,15.109444444444447,winter
2022-07-19T00:00:00Z,S3_agua,16.870185185185186,19.282222222222224,14.421111111111111,4.8611111111111125,13.414113756613759,winter
2022-07-20T00:00:00Z,S3_terra,16.28388888888889,16.99888888888889,15.56888888888889,1.429999999999998,15.364394841269844,winter
2022-07-20T00:00:00Z,S3_agua,15.647777777777778,16.237222222222222,14.325,1.9122222222222227,13.804847883597885,winter
2022-07-21T00:00:00Z,S3_terra,15.121944444444445,19.66222222222222,10.552777777777777,9.109444444444442,15.478373015873018,winter
2022-07-21T00:00:00Z,S3_agua,12.948518518518519,17.093888888888888,9.965,7.128888888888888,13.95335978835979,winter
2022-07-22T00:00:00Z,S3_terra,13.272083333333335,19.377222222222226,6.370000000000001,13.007222222222225,15.457718253968256,winter
2022-07-22T00:00:00Z,S3_agua,12.440740740740742,17.28388888888889,5.655000000000001,11.628888888888888,14.020813492063494,winter
2022-07-23T00:00:00Z,S3_terra,15.177685185185185,24.544999999999998,8.977777777777776,15.567222222222222,15.597493386243388,winter
2022-07-23T00:00:00Z,S3_agua,13.983174603174604,23.387777777777778,8.77888888888889,14.608888888888888,14.149373582766442,winter
